Дата,Регион,Значение
2020-07-28,Новосибирская область,72.00
2020-07-28,Омская область,83.00
2020-07-28,Оренбургская область,71.00
2020-07-28,Орловская область,74.00
2020-07-28,Пензенская область,78.00
2020-07-28,Пермский край,72.00
2020-07-28,Приморский край,73.00
2020-07-28,Псковская область,62.00
2020-07-28,Республика Башкортостан,77.00
2020-07-28,Республика Бурятия,71.00
2020-07-28,Республика Дагестан,65.00
2020-07-28,Республика Калмыкия,63.00
2020-07-28,Республика Карачаево-Черкессия,57.00
2020-07-28,Республика Карелия,65.00
2020-07-28,Республика Коми,75.00
2020-07-28,Республика Марий Эл,71.00
2020-07-28,Республика Саха (Якутия),63.00
2020-07-28,Республика Северная Осетия-Алания,65.00
2020-07-28,Республика Татарстан,70.00
2020-07-28,Республика Тыва,58.00
2020-07-28,Республика Хакасия,64.00
2020-07-28,Ростовская область,73.00
2020-07-28,Рязанская область,71.00
2020-07-28,Самарская область,74.00
2020-07-28,Санкт-Петербург,64.00
2020-07-28,Саратовская область,77.00
2020-07-28,Сахалинская область,66.00
2020-07-28,Свердловская область,69.00
2020-07-28,Смоленская область,67.00
2020-07-28,Ставропольский край,63.00
2020-07-28,Тамбовская область,71.00
2020-07-28,Тверская область,79.00
2020-07-28,Томская область,68.00
2020-07-28,Тульская область,73.00
2020-07-28,Тюменская область,82.00
2020-07-28,Удмуртская Республика,70.00
2020-07-28,Ульяновская область,67.00
2020-07-28,Хабаровский край,76.00
2020-07-28,Ханты-Мансийский АО - Югра,70.00
2020-07-28,Челябинская область,72.00
2020-07-28,Чувашская Республика,69.00
2020-07-28,Ямало-Ненецкий АО,66.00
2020-07-28,Ярославская область,76.00
2020-07-29,Россия,70.00
2020-07-29,Адыгея,67.00
2020-07-29,Алтайский край,70.00
2020-07-29,Амурская область,79.00
2020-07-29,Архангельская область,61.00
2020-07-29,Астраханская область,69.00
2020-07-29,Белгородская область,82.00
2020-07-29,Брянская область,70.00
2020-07-29,Владимирская область,72.00
2020-07-29,Волгоградская область,75.00
2020-07-29,Вологодская область,67.00
2020-07-29,Воронежская область,79.00
2020-07-29,Забайкальский край,64.00
2020-07-29,Ивановская область,64.00
2020-07-29,Иркутская область,71.00
2020-07-29,Кабардино-Балкарская Республика,61.00
2020-07-29,Калининградская область,84.00
2020-07-29,Калужская область,74.00
2020-07-29,Камчатский край,74.00
2020-07-29,Кемеровская область,70.00
2020-07-29,Кировская область,71.00
2020-07-29,Костромская область,61.00
2020-07-29,Краснодарский край,75.00
2020-07-29,Красноярский край,73.00
2020-07-29,Курганская область,72.00
2020-07-29,Курская область,70.00
2020-07-29,Липецкая область,67.00
2020-07-29,Магаданская область,67.00
2020-07-29,Мордовия,73.00
2020-07-29,Москва,74.00
2020-07-29,Московская область,69.00
2020-07-29,Мурманская область,73.00
2020-07-29,Нижегородская область,74.00
2020-07-29,Новгородская область,67.00
2020-07-29,Новосибирская область,66.00
2020-07-29,Омская область,82.00
2020-07-29,Оренбургская область,73.00
2020-07-29,Орловская область,75.00
2020-07-29,Пензенская область,79.00
2020-07-29,Пермский край,71.00
2020-07-29,Приморский край,72.00
2020-07-29,Псковская область,60.00
2020-07-29,Республика Башкортостан,73.00
2020-07-29,Республика Бурятия,71.00
